-7.193379,-0.046286,-0.7985767722129822
-5.204445,-6.580834,-0.8500099778175354
-8.050583,4.514485,-0.32441437244415283
2.121142,-8.983786,-0.673168957233429
-4.568422,-8.091535,-0.7583981156349182
-8.087982,-0.02309,-0.9710160493850708
-1.850798,8.342516,0.7206276655197144
4.638984,4.261883,-0.2836533188819885
-0.292215,5.629023,0.9974636435508728
-6.585986,-8.562316,-0.11307984590530396
-0.177486,-0.814328,-0.42294663190841675
0.17424,-5.075968,-0.9916516542434692
1.084449,-2.088777,0.40736842155456543
7.262421,-5.676849,-0.7364184856414795
-1.907362,-2.530257,-0.4158022999763489
-8.640239,-1.917015,-0.17345276474952698
8.688124,6.514955,-0.9728217124938965
-8.885337,-6.040478,0.9824745059013367
0.392657,2.111032,0.8746044039726257
6.961628,-8.453731,-0.9040403366088867
-3.127195,7.986131,-0.5523081421852112
-4.023184,-3.113433,0.9547936916351318
7.99825,-7.417673,-0.6020400524139404
1.047068,-3.425429,-0.04326637461781502
8.754229,6.470146,-0.983513593673706
2.641963,-0.183,0.5293890833854675
-6.508725,-0.436433,-0.35644543170928955
0.041697,-8.956059,-0.32639530301094055
1.299336,6.014992,-0.07231150567531586
-5.637767,-7.866017,-0.9589228630065918
-7.078929,-2.062962,-0.9929999113082886
-5.134713,9.42645,-0.8454523682594299
-3.554737,-7.14655,0.4382319748401642
6.51845,4.857581,0.9778880476951599
-5.001391,-5.302675,-0.39502906799316406
4.168664,-5.559378,0.6761566996574402
-5.133284,5.064167,0.3706578314304352
-7.716232,8.266541,0.9314125776290894
-5.484405,1.669808,0.9712191224098206
-3.090983,1.413268,-0.47983530163764954
4.556379,5.130731,-0.09350716322660446
-0.622371,9.746926,0.6142386198043823
4.614182,-0.357233,-0.9776293039321899
-5.301448,6.92276,-0.043713852763175964
-9.531554,8.74753,-0.44747838377952576
8.973533,-5.356736,0.8334077596664429
-8.88907,-0.979381,-0.22209422290325165
7.989358,8.892759,-0.9846283197402954
-2.629034,-2.644434,0.32327741384506226
7.174824,3.226656,0.9400842785835266
-2.454995,-4.307641,0.6323375105857849
-1.238288,7.755206,0.9425792694091797
-3.347855,-6.263916,0.8084205389022827
5.066525,6.18468,0.6830893158912659
8.580901,-0.772376,0.8865029811859131
-4.003332,2.697781,0.003009163774549961
-4.420459,-7.62146,-0.5339452624320984
9.024425,2.996229,-0.525562584400177
8.088068,4.302694,-0.03287392854690552
1.989799,-9.137927,-0.7949306964874268
6.749547,-1.230337,0.07466388493776321
8.796901,-8.023108,-0.04010823369026184
-6.485656,-5.7251,-0.8986867070198059
-5.316812,-7.572182,-0.9919629096984863
0.179956,6.393579,0.7995210289955139
-8.827627,-8.201297,0.9036383032798767
-4.731105,-1.517083,0.8768054842948914
6.56516,-6.398953,-0.9831052422523499
-9.475005,6.325756,-0.9239453077316284
-4.11834,-5.325361,0.4526457190513611
-8.990033,-7.409912,0.938302755355835
0.84307,-7.66139,-0.9996917843818665
-4.737324,2.751438,0.6593257784843445
1.02251,-4.983411,-0.5343671441078186
-7.347982,7.33696,0.9552873969078064
-9.024069,-0.99983,-0.08236030489206314
-4.794197,1.116341,0.9628221988677979
-7.333882,-9.840262,0.8630903959274292
8.548851,2.154373,0.18902422487735748
4.592544,-6.519346,0.5844651460647583
-4.617398,-4.185675,0.327301025390625
-4.388697,-8.715282,-0.7705299854278564
3.956378,-9.12425,0.8684359192848206
-9.38079,0.790488,-0.2913220226764679
0.748974,-3.123381,-0.24277843534946442
2.718127,6.912175,-0.9788668155670166
-9.114329,2.42622,-0.8832454085350037
-8.504227,-1.097475,-0.5406534671783447
2.68061,9.933693,-0.4264664947986603
2.330167,1.437342,0.34656375646591187
2.058535,0.135266,0.8624047636985779
-9.094724,-8.470515,0.7000002861022949
6.266836,-7.916912,-0.5689367055892944
3.927088,-0.243829,-0.6502262949943542
-3.211969,3.307692,-0.8318845629692078
5.701789,7.458515,0.9754753112792969
2.384294,-5.56117,0.5762384533882141
4.960407,-6.553291,0.26399633288383484
0.384053,6.545677,0.6241052746772766
-8.151703,-2.203357,-0.5410833954811096
1.232686,-4.895868,-0.3199882507324219
5.191771,-4.779958,-0.5043858885765076
4.147545,4.393685,-0.6721339225769043
4.824127,8.614603,0.9588873386383057
7.397033,6.434721,-0.02048923633992672
-3.183054,-5.147514,0.9940469264984131
6.577907,-1.539357,-0.1940322369337082
5.061242,-1.908582,-0.9667316675186157
-1.1348,-7.853026,0.47318539023399353
-4.553959,9.356012,-0.9999872446060181
2.906673,7.065858,-0.9032911062240601
6.876174,-8.114597,-0.9134265184402466
-7.342342,-2.395629,-0.9686861634254456
-7.794419,-0.235598,-0.9998809695243835
-1.802743,-4.19538,-0.0034185899421572685
6.232251,5.661908,0.9837521314620972
5.69216,-8.652536,0.20221620798110962
1.943726,-0.603842,0.9837144017219543
-0.406902,9.634836,0.46322542428970337
2.042337,2.107986,0.4152911901473999
9.15683,5.790948,-0.9999895691871643
-1.034721,5.525298,0.6624135375022888
-6.864775,-3.024696,-0.9996511340141296
5.517135,6.667144,0.9770554900169373
8.982376,2.639748,-0.3874424993991852
-9.239466,5.859789,-0.8871128559112549
-4.388944,-9.672456,-0.9263472557067871
-4.40455,0.332066,0.9157044291496277
5.645964,-8.956426,0.3396523892879486
-1.908812,0.405561,-0.9782551527023315
-6.110837,3.847688,0.9849536418914795
-5.15963,-8.089413,-0.9928788542747498
-9.131028,6.088325,-0.7894232869148254
0.908811,-8.648579,-0.9628798365592957
-4.812102,-1.973488,0.746577262878418
7.302427,6.342249,0.1033659279346466
-8.01206,-6.838604,0.6918710470199585
-7.344691,-1.580347,-0.9999804496765137
-8.664014,8.822392,0.4145298898220062
6.10957,-3.357537,-0.946545422077179
-9.130241,4.345357,-0.9942905306816101
-6.38427,-1.741135,-0.609401524066925
-0.149119,6.261312,0.9629334211349487
-3.751101,-9.790401,-0.5516130328178406
6.663702,3.200491,0.9853244423866272
3.434165,-4.966634,0.9603782296180725
9.672329,-2.703369,0.5752894282341003
-5.175702,-1.999907,0.45368245244026184
2.013187,-8.825748,-0.7146586179733276
2.881759,0.513004,0.0963895246386528
-7.508933,7.655689,0.9360154867172241
8.427202,2.43972,0.21919487416744232
-7.851341,-8.339699,0.882509171962738
7.238711,-0.902705,0.6195630431175232
-6.445555,-3.693321,-0.9730228781700134
0.647573,-6.77194,-0.9980291128158569
-6.139744,-6.393689,-0.9489403963088989
3.35367,9.757443,0.1754620522260666
4.873485,-3.430216,-0.597212016582489
7.689057,-3.863864,0.17505879700183868
0.569305,-0.525222,0.39137163758277893
-9.441638,-1.865389,0.5733853578567505
4.683788,-5.234228,0.12359444797039032
-5.858993,-1.851671,-0.16446223855018616
8.929396,3.044507,-0.456195205450058
9.230782,-8.867769,0.12457318603992462
1.827121,-2.015271,0.9267398118972778
2.747279,3.921167,-0.7538043260574341
1.661562,-8.582251,-0.8773220181465149
-9.74557,4.710334,-0.9240540862083435
3.754813,-1.297455,-0.19889236986637115
-6.728299,-4.311713,-0.9697043299674988
7.359923,9.687152,-0.8514067530632019
6.961186,-8.937728,-0.8274918794631958
-6.95315,-7.297728,-0.14814196527004242
3.142795,0.949645,-0.29884663224220276
-9.332304,-5.125498,0.999495267868042
-9.138213,-5.507034,0.9945533871650696
-0.043476,-2.640055,-0.7731744647026062
-5.574293,-8.7475,-0.8753061890602112
-8.792083,-1.012282,-0.3055121898651123
-7.718077,-2.685983,-0.7524181008338928
0.611448,-9.354063,-0.7001089453697205
-7.290175,1.244976,-0.5734421014785767
9.601298,9.631615,0.1005951389670372
0.842262,1.000081,0.9170415997505188
1.854585,0.726404,0.8702876567840576
-0.659373,5.107781,0.8228930830955505
-4.223792,6.865777,-0.8926746845245361
3.838295,6.128521,-0.4742587208747864
3.191142,8.483008,-0.3818691670894623
2.851113,8.129141,-0.74763023853302
9.455224,7.735574,-0.6042599678039551
8.966123,7.338967,-0.9533611536026001
-0.261728,5.934583,0.9984036087989807
3.067156,-8.884497,0.2368604987859726
6.40626,-4.597761,-0.9735847115516663
-4.969041,9.805053,-0.9618256092071533
1.432583,9.293272,-0.9487101435661316
5.915521,2.154286,0.31273043155670166
-3.028449,-1.171158,0.25673985481262207
-4.866016,-6.926617,-0.7086910605430603
-6.781282,3.722802,0.6341494917869568
-0.402698,1.696974,0.13703303039073944
1.327905,-6.570288,-0.6914414763450623
-8.704377,6.651683,-0.2992396056652069
9.377817,-3.452481,0.9110895991325378
1.860138,-9.545064,-0.92389976978302
-2.871109,6.44184,-0.731560230255127
0.156229,-1.356808,-0.2721785604953766
6.826609,-8.315917,-0.8613789081573486
3.965882,-9.414514,0.8244045376777649
-6.067673,4.146723,0.999375581741333
4.506838,-9.195363,0.999958872795105
6.414339,5.16618,0.9791008830070496
5.491231,-1.667762,-0.9694110155105591
7.503982,-1.638349,0.6436777710914612
-6.939199,-8.86586,0.33019641041755676
3.701453,-8.126949,0.8977190852165222
5.42628,-9.099756,0.5743868947029114
-9.446264,-7.896172,0.5701403617858887
-8.004255,5.128823,-0.08839944005012512
-6.20729,7.402397,0.651409924030304
5.908049,-3.063862,-0.9758095145225525
-6.965143,-1.007582,-0.84291672706604
-9.694454,2.652596,-0.5435584783554077
9.401706,0.877425,-0.25342658162117004
6.992384,-7.784437,-0.9804878234863281
3.776062,1.561424,-0.9050453305244446
-5.317945,7.839358,-0.3136102855205536
-8.089538,4.328432,-0.41557011008262634
-8.473769,3.22873,-0.917936384677887
